cve_id,vendor,product,repo_key,final_repo_key,github_url,ref_kind,source_tags,verdict,confidence,audit_reason,stored_decision_rule,stored_fitness,checked_url,final_url,http_status,github_title,github_description,recommended_action,recommended_reason,repo_action_canonical_repo_key
CVE-2017-11100,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/27,issue,Exploit;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2017-11101,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/26,issue,Exploit;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2017-11353,yadm_project,yadm,thelocehiliosan@yadm,yadm-dev@yadm,https://github.com/TheLocehiliosan/yadm/issues/74,issue,Issue Tracking;Patch;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.65,https://github.com/thelocehiliosan/yadm,https://github.com/yadm-dev/yadm,200,GitHub - yadm-dev/yadm: Yet Another Dotfiles Manager · GitHub,Yet Another Dotfiles Manager. Contribute to yadm-dev/yadm development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,yadm-dev@yadm
CVE-2017-12583,dokuwiki,dokuwiki,splitbrain@dokuwiki,dokuwiki@dokuwiki,https://github.com/splitbrain/dokuwiki/issues/2061,issue,Exploit;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.678,https://github.com/splitbrain/dokuwiki,https://github.com/dokuwiki/dokuwiki,200,GitHub - dokuwiki/dokuwiki: The DokuWiki Open Source Wiki Engine · GitHub,The DokuWiki Open Source Wiki Engine. Contribute to dokuwiki/dokuwiki development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,dokuwiki@dokuwiki
CVE-2017-12652,libpng,libpng,glennrp@libpng,pnggroup@libpng,https://github.com/glennrp/libpng/blob/df7e9dae0c4aac63d55361e35709c864fa1b8363/ANNOUNCE,repo_or_file,Release Notes;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6900000000000001,https://github.com/glennrp/libpng,https://github.com/pnggroup/libpng,200,"GitHub - pnggroup/libpng: LIBPNG: Portable Network Graphics support, official libpng repository · GitHub","LIBPNG: Portable Network Graphics support, official libpng repository - pnggroup/libpng",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,pnggroup@libpng
CVE-2017-12979,dokuwiki,dokuwiki,splitbrain@dokuwiki,dokuwiki@dokuwiki,https://github.com/splitbrain/dokuwiki/issues/2080,issue,Exploit;Patch;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.678,https://github.com/splitbrain/dokuwiki,https://github.com/dokuwiki/dokuwiki,200,GitHub - dokuwiki/dokuwiki: The DokuWiki Open Source Wiki Engine · GitHub,The DokuWiki Open Source Wiki Engine. Contribute to dokuwiki/dokuwiki development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,dokuwiki@dokuwiki
CVE-2017-12980,dokuwiki,dokuwiki,splitbrain@dokuwiki,dokuwiki@dokuwiki,https://github.com/splitbrain/dokuwiki/issues/2081,issue,Exploit;Patch;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.678,https://github.com/splitbrain/dokuwiki,https://github.com/dokuwiki/dokuwiki,200,GitHub - dokuwiki/dokuwiki: The DokuWiki Open Source Wiki Engine · GitHub,The DokuWiki Open Source Wiki Engine. Contribute to dokuwiki/dokuwiki development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,dokuwiki@dokuwiki
CVE-2017-14178,snapcraft,snapd,snapcore@snapd,canonical@snapd,https://github.com/snapcore/snapd/pull/4194,pull,Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.842972129423295,https://github.com/snapcore/snapd,https://github.com/canonical/snapd,200,GitHub - canonical/snapd: The snapd and snap tools enable systems to work with .snap files. · GitHub,The snapd and snap tools enable systems to work with .snap files. - canonical/snapd,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,canonical@snapd
CVE-2017-16005,joyent,http-signature,joyent@node-http-signature,tritondatacenter@node-http-signature,https://github.com/joyent/node-http-signature/issues/10,issue,Patch;Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,0.974,https://github.com/joyent/node-http-signature,https://github.com/TritonDataCenter/node-http-signature,200,GitHub - TritonDataCenter/node-http-signature: Reference implementation of Joyent's HTTP Signature Scheme · GitHub,Reference implementation of Joyent's HTTP Signature Scheme - TritonDataCenter/node-http-signature,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,tritondatacenter@node-http-signature
CVE-2017-16129,superagent_project,superagent,visionmedia@superagent,forwardemail@superagent,https://github.com/visionmedia/superagent/issues/1259,issue,Issue Tracking;Patch;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6649545454545455,https://github.com/visionmedia/superagent,https://github.com/forwardemail/superagent,200,"GitHub - forwardemail/superagent: Ajax for Node.js and browsers (JS HTTP client). Maintained for @forwardemail, @ladjs, @spamscanner, @breejs, @cabinjs, and @lassjs. · GitHub","Ajax for Node.js and browsers (JS HTTP client). Maintained for @forwardemail, @ladjs, @spamscanner, @breejs, @cabinjs, and @lassjs. - forwardemail/superagent",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,forwardemail@superagent
CVE-2017-16137,debug_project,debug,visionmedia@debug,debug-js@debug,https://github.com/visionmedia/debug/issues/501,issue,Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6649545454545455,https://github.com/visionmedia/debug,https://github.com/debug-js/debug,200,GitHub - debug-js/debug: A tiny JavaScript debugging utility modelled after Node.js core's debugging technique. Works in Node.js and web browsers · GitHub,A tiny JavaScript debugging utility modelled after Node.js core's debugging technique. Works in Node.js and web browsers - debug-js/debug,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,debug-js@debug
CVE-2017-16711,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/46,issue,Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2017-16793,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/47,issue,Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2017-16794,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/50,issue,Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2017-16796,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/51,issue,Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2017-16797,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/51,issue,Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2017-16868,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/52,issue,Issue Tracking;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2017-16890,swftools,swftools,matthiaskramm@swftools,swftools@swftools,https://github.com/matthiaskramm/swftools/issues/57,issue,Exploit;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6930769230769231,https://github.com/matthiaskramm/swftools,https://github.com/swftools/swftools,200,GitHub - swftools/swftools: Utilities for editing and generating Adobe Flash (SWF) files. · GitHub,Utilities for editing and generating Adobe Flash (SWF) files. - swftools/swftools,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,swftools@swftools
CVE-2017-18123,dokuwiki,dokuwiki,splitbrain@dokuwiki,dokuwiki@dokuwiki,https://github.com/splitbrain/dokuwiki/commit/238b8e878ad48f370903465192b57c2072f65d86,commit,Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.678,https://github.com/splitbrain/dokuwiki,https://github.com/dokuwiki/dokuwiki,200,GitHub - dokuwiki/dokuwiki: The DokuWiki Open Source Wiki Engine · GitHub,The DokuWiki Open Source Wiki Engine. Contribute to dokuwiki/dokuwiki development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,dokuwiki@dokuwiki
CVE-2017-6396,webpagetest_project,webpagetest,wpo-foundation@webpagetest,catchpoint@webpagetest,https://github.com/WPO-Foundation/webpagetest/issues/820,issue,Issue Tracking;Patch;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6655555555555556,https://github.com/wpo-foundation/webpagetest,https://github.com/catchpoint/WebPageTest,200,GitHub - catchpoint/WebPageTest: Official repository for WebPageTest · GitHub,Official repository for WebPageTest. Contribute to catchpoint/WebPageTest development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,catchpoint@webpagetest
CVE-2017-6519,avahi,avahi,lathiat@avahi,avahi@avahi,https://github.com/lathiat/avahi/issues/203,issue,Exploit;Third Party Advisory,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.7423743686707646,https://github.com/lathiat/avahi,https://github.com/avahi/avahi,200,GitHub - avahi/avahi: Avahi - Service Discovery for Linux using mDNS/DNS-SD -- compatible with Bonjour · GitHub,Avahi - Service Discovery for Linux using mDNS/DNS-SD -- compatible with Bonjour - avahi/avahi,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,avahi@avahi
